Date,Open,High,Low,Close,Adj Close,Volume
2009-06-29,22.219999,22.709999,20.879999,21.070000,14.186437,16406600
2009-07-06,20.709999,21.309999,20.219999,20.440001,13.762254,16641600
2009-07-13,20.480000,22.230000,20.020000,21.959999,14.785666,19593100
2009-07-20,22.059999,24.250000,22.010000,24.150000,16.260197,24525000
2009-07-27,24.040001,24.110001,21.459999,21.889999,14.738542,29107600
2009-08-03,22.040001,25.360001,22.040001,25.160000,16.940229,26010600
2009-08-10,25.320000,26.660000,23.879999,26.440001,17.802057,28599900
2009-08-17,25.260000,25.840000,23.010000,23.129999,15.573431,43082500
2009-08-24,23.209999,23.570000,22.059999,23.469999,15.802346,29791100
2009-08-31,24.309999,24.440001,22.940001,24.059999,16.199602,22467700
2009-09-07,24.450001,25.400000,24.270000,24.700001,16.630512,15251800
2009-09-14,24.510000,27.320000,24.250000,26.790001,18.037710,27567700
2009-09-21,26.780001,27.219999,25.770000,26.040001,17.532738,17454000
2009-09-28,26.110001,27.059999,25.610001,25.680000,17.290348,17538100
2009-10-05,25.629999,27.650000,25.410000,26.959999,18.152170,20913400
2009-10-12,27.070000,28.620001,26.620001,27.730000,18.670612,21650800
2009-10-19,27.900000,28.299999,24.559999,24.770000,16.677649,32850700
2009-10-26,24.910000,25.230000,23.910000,24.290001,16.354462,28257100
2009-11-02,24.450001,24.660000,23.639999,24.629999,16.583384,15827400
2009-11-09,24.990000,26.030001,23.440001,23.690001,15.950482,25750200
2009-11-16,23.780001,25.650000,23.490000,25.490000,17.162424,25012900
2009-11-23,25.799999,26.049999,24.740000,25.320000,17.047956,13486900
2009-11-30,25.309999,25.350000,20.980000,21.330000,14.361490,49910900
2009-12-07,21.219999,22.500000,20.690001,21.719999,14.624081,36012700
2009-12-14,21.959999,22.750000,21.719999,22.480000,15.135782,20391300
2009-12-21,22.480000,22.730000,21.930000,22.010000,14.819332,10001200
2009-12-28,22.180000,22.450001,21.940001,21.940001,14.772205,9290200
2010-01-04,22.070000,24.100000,19.420000,20.290001,13.661261,70519300
2010-01-11,20.540001,20.900000,20.110001,20.500000,13.802650,31490400
2010-01-18,20.650000,20.809999,19.980000,20.030001,13.486202,15986300
2010-01-25,20.120001,20.290001,19.500000,19.770000,13.311145,25151300
2010-02-01,19.980000,20.570000,19.660000,20.150000,13.566996,21606300
2010-02-08,20.139999,20.139999,18.270000,19.170000,12.907166,29949900
2010-02-15,19.180000,19.500000,18.850000,19.309999,13.001427,12121500
2010-02-22,19.350000,19.350000,17.120001,17.200001,11.580766,33482900
2010-03-01,17.290001,18.170000,17.260000,18.080000,12.173265,22035400
2010-03-08,18.129999,19.840000,17.879999,19.209999,12.934094,35155600
2010-03-15,19.190001,22.110001,18.740000,21.110001,14.213361,41677100
2010-03-22,21.639999,22.299999,21.400000,22.000000,14.812604,28455500
2010-03-29,22.139999,22.480000,21.660000,22.400000,15.081923,14686000
2010-04-05,22.459999,23.379999,22.330000,23.299999,15.687898,18296100
2010-04-12,23.370001,25.549999,23.190001,24.809999,16.704575,32563900
2010-04-19,25.049999,25.670000,24.770000,25.219999,16.980629,42383700
2010-04-26,25.139999,25.750000,24.209999,24.309999,16.367926,22586700
2010-05-03,24.600000,25.309999,21.920000,22.580000,15.203114,26213000
2010-05-10,23.600000,23.930000,20.870001,21.850000,14.711604,29443400
2010-05-17,21.830000,22.850000,20.280001,21.299999,14.341292,36466300
2010-05-24,21.320000,23.150000,20.660000,22.790001,15.344509,27050700
2010-05-31,22.600000,22.740000,21.549999,21.770000,14.657742,15411000
2010-06-07,21.780001,22.040001,20.500000,21.660000,14.583680,23170500
2010-06-14,21.700001,22.170000,19.100000,19.209999,12.934094,48597800
2010-06-21,19.520000,19.520000,18.150000,18.510000,12.462785,25693100
2010-06-28,18.320000,19.330000,17.959999,18.270000,12.301192,35738800
2010-07-05,18.400000,19.190001,18.250000,19.030001,12.812902,15150400
2010-07-12,19.000000,19.860001,18.830000,18.950001,12.759040,18632400
2010-07-19,18.990000,20.500000,18.990000,20.500000,13.802650,17261200
2010-07-26,20.440001,21.010000,19.400000,20.049999,13.499664,13916100
2010-08-02,20.230000,21.490000,20.230000,20.969999,14.119105,15482300
2010-08-09,21.160000,21.400000,19.440001,19.570000,13.176483,17537100
2010-08-16,19.469999,20.870001,18.559999,18.809999,12.664774,23004200
2010-08-23,18.930000,18.990000,17.900000,18.330000,12.341592,16391000
2010-08-30,18.170000,19.100000,17.700001,19.010000,12.799436,13950500
2010-09-06,18.959999,18.969999,18.219999,18.250000,12.287724,8921400
2010-09-13,18.450001,20.200001,18.360001,19.370001,13.041823,23787000
2010-09-20,19.480000,20.040001,19.290001,19.920000,13.412138,15547000
2010-09-27,20.040001,20.049999,19.360001,20.000000,13.466001,10795800
2010-10-04,19.870001,20.590000,19.620001,20.080000,13.519867,11796300
2010-10-11,20.080000,20.389999,18.200001,18.320000,12.334861,26320500
2010-10-18,18.430000,19.160000,17.930000,19.129999,12.880230,24685200
2010-10-25,19.250000,19.660000,19.000000,19.650000,13.230349,13102300
2010-11-01,19.740000,20.360001,19.160000,19.990000,13.459268,13146600
2010-11-08,20.010000,21.200001,19.760000,20.830000,14.024842,22162500
2010-11-15,20.950001,22.129999,19.900000,20.120001,13.546799,34406300
2010-11-22,20.110001,20.730000,20.040001,20.500000,13.802650,8549800
2010-11-29,20.379999,21.410000,19.889999,21.330000,14.361490,19262100
2010-12-06,21.320000,22.270000,21.020000,22.240000,14.974194,14307200
2010-12-13,22.360001,22.360001,21.299999,21.670000,14.590411,16145400
2010-12-20,21.790001,22.309999,21.230000,22.219999,14.960729,9789100
2010-12-27,22.129999,23.000000,22.080000,22.879999,15.405108,10541800
2011-01-03,23.070000,23.230000,20.180000,20.770000,13.984447,28362600
2011-01-10,20.650000,21.000000,20.110001,20.370001,13.715119,20568700
2011-01-17,20.420000,21.209999,20.120001,20.900000,14.071970,15991400
2011-01-24,20.840000,21.250000,20.490000,20.980000,14.125835,14379200
2011-01-31,21.090000,21.180000,19.190001,20.049999,13.499664,26396000
2011-02-07,20.139999,20.680000,19.510000,20.280001,13.654527,22166000
2011-02-14,19.670000,20.580000,19.559999,19.950001,13.432336,20332100
2011-02-21,19.990000,20.030001,19.450001,19.850000,13.365005,15670700
2011-02-28,20.000000,20.170000,19.610001,20.049999,13.499664,14577600
2011-03-07,20.120001,20.280001,19.450001,19.770000,13.311145,18039500
2011-03-14,19.650000,21.309999,19.420000,20.959999,14.112368,26108800
2011-03-21,21.110001,22.400000,20.690001,21.719999,14.624081,24410300
2011-03-28,21.799999,23.030001,21.799999,22.920000,15.432039,18537300
2011-04-04,22.920000,24.410000,22.469999,23.809999,16.031275,23043700
2011-04-11,23.740000,26.480000,23.549999,26.400000,17.775124,45447600
2011-04-18,26.209999,26.940001,25.629999,26.540001,17.869390,24633900
2011-04-25,26.510000,26.620001,25.610001,25.680000,17.290348,20799000
2011-05-02,26.160000,26.469999,25.360001,25.459999,17.142225,16940200
2011-05-09,25.490000,27.690001,25.280001,26.719999,17.990576,14691300
2011-05-16,26.709999,28.219999,24.549999,27.879999,18.771606,32614000
2011-05-23,27.639999,28.660000,26.910000,28.209999,18.993795,20389700
2011-05-30,28.309999,28.480000,26.299999,26.730000,17.997311,14945000
2011-06-06,26.730000,27.020000,25.650000,26.260000,17.680861,14719300
2011-06-13,26.379999,26.570000,25.959999,26.440001,17.802057,14688900
2011-06-20,26.340000,27.540001,25.889999,26.120001,17.586603,14750200
2011-06-27,26.059999,27.020000,25.700001,26.930000,18.131971,16231000
2011-07-04,27.330000,27.799999,26.590000,26.850000,18.078112,12238700
2011-07-11,26.559999,26.750000,23.400000,23.590000,15.883149,30000600
2011-07-18,23.650000,24.059999,23.010000,23.469999,15.802346,19758000
2011-07-25,23.200001,23.959999,23.100000,23.580000,15.876415,17234200
2011-08-01,23.809999,23.820000,21.500000,22.129999,14.900135,26371000
2011-08-08,21.639999,21.780001,20.219999,20.719999,13.950781,21626700
2011-08-15,20.780001,22.930000,18.340000,21.570000,14.523084,34768200
2011-08-22,21.969999,23.620001,21.020000,22.780001,15.337777,22606200
2011-08-29,22.940001,24.049999,22.110001,22.150000,14.913597,17154200
2011-09-05,21.570000,23.420000,21.570000,23.129999,15.573431,13566900
2011-09-12,22.889999,25.080000,22.510000,24.889999,16.758436,18607200
2011-09-19,24.379999,24.500000,22.299999,22.510000,15.155987,15413000
2011-09-26,22.709999,24.520000,22.639999,23.100000,15.553233,12740200
2011-10-03,23.000000,24.639999,22.160000,24.330000,16.381393,19610300
2011-10-10,24.670000,26.070000,24.280001,25.160000,16.940229,17683300
2011-10-17,25.139999,25.900000,23.830000,25.040001,16.859436,19025000
2011-10-24,25.129999,26.660000,24.860001,26.200001,17.640465,18500700
2011-10-31,26.020000,26.139999,24.520000,25.690001,17.297083,16476000
2011-11-07,25.709999,25.780001,24.420000,25.170000,16.946964,11574900
2011-11-14,24.840000,24.840000,21.750000,22.459999,15.122321,34956600
2011-11-21,22.070000,22.940001,21.459999,21.510000,14.482689,14974800
2011-11-28,22.040001,23.850000,22.040001,23.219999,15.634028,16091500
2011-12-05,23.450001,24.309999,23.129999,24.200001,16.293863,14928700
2011-12-12,24.090000,24.750000,23.180000,23.340000,15.714828,17832400
2011-12-19,23.459999,24.080000,22.639999,23.920000,16.105339,8571400
2011-12-26,23.870001,24.370001,23.580000,24.129999,16.246733,5346800
2012-01-02,24.430000,25.280001,23.690001,24.870001,16.744974,12115000
2012-01-09,24.660000,24.700001,23.219999,23.510000,15.829285,21578300
2012-01-16,23.750000,25.000000,23.100000,24.549999,16.529516,11256300
2012-01-23,24.549999,25.000000,22.650000,24.320000,16.374659,15369600
2012-01-30,24.150000,24.180000,23.170000,23.639999,15.916811,19009400
2012-02-06,23.600000,25.860001,22.660000,22.879999,15.405108,26965000
2012-02-13,23.010000,23.309999,22.540001,23.180000,15.607099,18086900
2012-02-20,23.330000,23.750000,22.709999,22.730000,15.405419,8963900
2012-02-27,22.719999,24.270000,22.690001,23.870001,16.178064,16327100
2012-03-05,23.870001,24.549999,23.559999,23.900000,16.198399,17198800
2012-03-12,23.900000,24.070000,23.299999,23.559999,15.967957,15499100
2012-03-19,23.639999,25.770000,22.950001,23.620001,16.008627,26742300
2012-03-26,23.850000,24.080000,21.820000,21.840000,14.802217,22412600
2012-04-02,21.740000,22.740000,21.629999,21.730000,14.727660,14592000
2012-04-09,21.549999,22.080000,20.940001,21.230000,14.388784,14742800
2012-04-16,21.299999,22.709999,20.969999,22.379999,15.168200,17955200
2012-04-23,22.170000,22.790001,21.840000,22.680000,15.371532,12849600
2012-04-30,22.660000,23.080000,21.830000,21.830000,14.795437,10727700
2012-05-07,21.700001,22.000000,20.170000,20.330000,13.778806,18983000
2012-05-14,20.150000,21.209999,18.129999,19.070000,12.924833,26604200
2012-05-21,19.080000,19.740000,18.680000,19.520000,13.229820,21738900
2012-05-28,19.600000,21.139999,18.660000,19.200001,13.116051,15942100
2012-06-04,19.180000,19.780001,18.680000,19.030001,12.999917,15759700
2012-06-11,19.180000,19.430000,17.110001,17.830000,12.180164,27221900
2012-06-18,17.840000,18.660000,17.480000,17.690001,12.084529,15840200
2012-06-25,17.540001,18.450001,17.100000,18.360001,12.542222,12344100
2012-07-02,18.440001,18.690001,17.860001,18.129999,12.385106,6631400
2012-07-09,18.280001,18.500000,16.719999,16.830000,11.497036,12208300
2012-07-16,16.730000,17.150000,16.250000,16.299999,11.134977,10971800
2012-07-23,16.129999,16.370001,15.470000,16.139999,11.025677,12951200
2012-07-30,16.200001,18.389999,15.320000,15.900000,10.861731,17377600
2012-08-06,16.090000,17.740000,15.880000,17.740000,12.118683,13386400
2012-08-13,18.520000,18.850000,16.600000,18.570000,12.685678,32366900
2012-08-20,18.770000,19.590000,18.290001,18.420000,12.583212,22112600
2012-08-27,18.500000,19.350000,17.940001,19.080000,13.208797,15031400
2012-09-03,19.850000,21.820000,19.830000,21.660000,14.994890,18237700
2012-09-10,21.549999,23.790001,21.299999,23.150000,16.026394,15431900
2012-09-17,23.080000,23.080000,22.160000,22.299999,15.437950,13410200
2012-09-24,22.379999,22.389999,20.500000,21.000000,14.537979,16290200
2012-10-01,21.420000,23.480000,21.049999,23.080000,15.977932,15144100
2012-10-08,23.000000,24.490000,22.590000,22.770000,15.763328,17765800
2012-10-15,22.910000,23.570000,22.680000,23.120001,16.005629,9363900
2012-10-22,23.059999,23.990000,22.580000,23.000000,15.922548,11752900
2012-10-29,23.049999,23.940001,22.750000,23.809999,16.483301,5824300
2012-11-05,23.840000,24.290001,21.410000,22.110001,15.306420,11690900
2012-11-12,22.139999,25.620001,22.129999,25.549999,17.687881,30773600
2012-11-19,25.870001,28.000000,25.299999,27.070000,18.740150,17064100
2012-11-26,26.830000,27.520000,25.850000,26.250000,18.172482,14434300
2012-12-03,26.450001,27.420000,25.400000,27.299999,19.075542,13763200
2012-12-10,27.340000,28.350000,26.990000,27.510000,19.222277,14866600
2012-12-17,27.590000,28.000000,25.309999,25.570000,17.866728,17944000
2012-12-24,25.590000,26.129999,23.920000,24.530001,17.140043,6499200
2012-12-31,24.389999,25.870001,23.920000,24.799999,17.328701,21679300
2013-01-07,24.660000,24.920000,22.299999,23.250000,16.245655,28614400
2013-01-14,23.190001,23.770000,22.750000,23.280001,16.266619,13718300
2013-01-21,23.350000,23.780001,22.990000,23.709999,16.567078,8010700
2013-01-28,23.750000,24.809999,22.570000,24.690001,17.251837,15844100
2013-02-04,24.600000,27.010000,23.750000,26.059999,18.209110,26171300
2013-02-11,26.160000,26.580000,25.139999,25.370001,17.726980,13684400
2013-02-18,25.240000,25.990000,24.100000,24.820000,17.342672,12180800
2013-02-25,25.090000,25.660000,23.780001,24.049999,16.804653,13895500
2013-03-04,23.959999,24.980000,23.360001,24.670000,17.429121,11643700
2013-03-11,24.660000,25.860001,24.360001,25.450001,17.980186,9346000
2013-03-18,25.170000,25.799999,24.889999,25.660000,18.128553,7674600
2013-03-25,25.809999,28.670000,25.209999,27.969999,19.760542,18589900
2013-04-01,28.000000,31.100000,27.930000,29.959999,21.166458,22917000
2013-04-08,30.040001,32.330002,29.500000,32.020000,22.621830,17357700
2013-04-15,32.000000,33.259998,31.270000,32.730000,23.123440,18014600
2013-04-22,32.730000,34.970001,31.840000,34.619999,24.458710,13973500
2013-04-29,34.660000,37.230000,34.330002,37.150002,26.246126,12170000
2013-05-06,36.990002,38.570000,36.580002,38.380001,27.115107,14083500
2013-05-13,38.259998,39.869999,37.820000,39.759998,28.090069,13348500
2013-05-20,39.759998,39.799999,30.940001,32.110001,22.685413,40043300
2013-05-27,32.810001,33.849998,31.469999,33.160000,23.427231,14611200
2013-06-03,33.180000,37.470001,33.160000,36.750000,26.178425,26942500
2013-06-10,36.750000,39.770000,34.840000,39.009998,27.788317,26357100
2013-06-17,39.020000,41.529999,37.930000,40.779999,29.049152,20639400
2013-06-24,40.299999,42.840000,39.459999,42.029999,29.939575,15554000
2013-07-01,42.000000,43.009998,41.660000,42.990002,30.623417,6229800
2013-07-08,43.080002,43.310001,42.110001,43.169998,30.751637,9934600
2013-07-15,43.169998,44.450001,42.470001,43.459999,30.958216,10030000
2013-07-22,43.500000,45.849998,42.330002,45.799999,32.625080,9978100
2013-07-29,45.669998,51.360001,44.570000,50.389999,35.894726,17474300
2013-08-05,50.320000,51.139999,47.180000,48.970001,34.883202,14576900
2013-08-12,48.549999,49.660000,47.040001,47.580002,33.893047,7088300
2013-08-19,47.720001,56.080002,47.310001,51.619999,36.770893,17839100
2013-08-26,51.570000,53.200001,49.299999,50.209999,35.766502,10528500
2013-09-02,50.770000,51.529999,49.389999,49.610001,35.534931,6593200
2013-09-09,50.060001,52.540001,48.939999,52.450001,37.569183,8305600
2013-09-16,52.880001,53.279999,49.160000,49.430000,35.406002,11169800
2013-09-23,49.500000,51.700001,48.650002,49.650002,35.563580,8234200
2013-09-30,49.250000,51.220001,47.730000,50.700001,36.315685,8814800
2013-10-07,50.220001,52.830002,48.509998,51.560001,36.931690,9247600
2013-10-14,51.090000,54.000000,50.810001,53.880001,38.593468,8345000
2013-10-21,54.279999,55.369999,53.369999,54.880001,39.309761,7000700
2013-10-28,54.880001,56.000000,52.709999,55.049999,39.431519,8647900
2013-11-04,55.450001,57.209999,53.639999,55.480000,39.739536,9854800
2013-11-11,55.189999,57.740002,54.040001,56.529999,40.491631,10195000
2013-11-18,57.090000,57.189999,46.660000,49.860001,35.714005,29728600
2013-11-25,50.709999,50.720001,47.680000,48.250000,34.560787,15907700
2013-12-02,48.500000,48.590000,44.869999,45.080002,32.290157,25444100
2013-12-09,45.090000,47.799999,45.000000,47.290001,34.067322,18550500
2013-12-16,47.380001,50.490002,47.380001,49.250000,35.479279,15137700
2013-12-23,49.340000,51.549999,48.910000,49.040001,35.327999,6620800
2013-12-30,48.990002,50.000000,48.110001,49.240002,35.472084,7870300
2014-01-06,49.240002,49.299999,43.599998,45.520000,32.792213,31619400
2014-01-13,45.470001,45.840000,36.000000,37.650002,27.122740,51300500
2014-01-20,38.520000,39.509998,36.380001,36.520000,26.308695,20404500
2014-01-27,36.599998,37.580002,34.700001,35.070000,25.264128,21673900
2014-02-03,34.970001,35.770000,33.099998,35.500000,25.573893,22730800
2014-02-10,35.500000,36.779999,35.020000,35.610001,25.653141,21028800
2014-02-17,35.820000,36.459999,35.250000,35.560001,25.617126,11201300
2014-02-24,35.599998,39.000000,35.400002,37.310001,26.877804,18279200
2014-03-03,37.049999,39.340000,36.830002,38.520000,27.749481,12184200
2014-03-10,38.520000,39.150002,36.759998,38.980000,28.080864,14167500
2014-03-17,39.020000,39.849998,37.279999,37.820000,27.480757,18594900
2014-03-24,37.990002,40.650002,35.270000,40.619999,29.515295,29977600
2014-03-31,40.720001,45.480000,40.230000,42.840000,31.128389,25082000
2014-04-07,42.680000,44.099998,40.250000,40.520000,29.442625,20529900
2014-04-14,40.860001,42.020000,40.130001,41.470001,30.132919,11363400
2014-04-21,41.419998,42.820000,38.970001,39.369999,28.607016,12312900
2014-04-28,39.610001,40.490002,39.070000,39.919998,29.006653,9818200
2014-05-05,39.369999,39.480000,35.669998,36.560001,26.565216,15571900
2014-05-12,36.590000,38.000000,35.099998,36.220001,26.318169,11057200
2014-05-19,36.310001,39.529999,35.770000,38.430000,27.924000,19850800
2014-05-26,38.700001,39.049999,36.779999,37.849998,27.502556,10754400
2014-06-02,37.680000,37.860001,35.889999,37.279999,27.088385,10491400
2014-06-09,37.299999,39.070000,36.080002,36.990002,27.114069,11878500
2014-06-16,36.849998,40.419998,36.790001,40.110001,29.401058,14983800
2014-06-23,40.090000,40.990002,39.709999,40.349998,29.576975,10429000
2014-06-30,40.430000,41.820000,40.279999,41.759998,30.610527,5994200
2014-07-07,41.549999,42.860001,40.759998,41.240002,30.229357,10503500
2014-07-14,41.840000,43.369999,40.869999,42.830002,31.394848,10858600
2014-07-21,42.570000,46.200001,42.400002,45.680000,33.483921,15263900
2014-07-28,45.860001,46.590000,41.060001,41.220001,30.214701,24331800
2014-08-04,41.349998,42.119999,40.270000,40.700001,29.833532,9047000
2014-08-11,40.990002,41.900002,39.400002,39.639999,29.056543,11061600
2014-08-18,40.060001,44.500000,39.950001,42.900002,31.446154,20596500
2014-08-25,43.580002,43.580002,41.880001,42.200001,30.933046,10587100
2014-09-01,42.290001,45.250000,42.230000,45.240002,33.416840,9788600
2014-09-08,45.099998,45.410000,42.750000,43.610001,32.212826,10494500
2014-09-15,43.580002,45.450001,43.189999,43.380001,32.042942,10526500
2014-09-22,43.330002,43.680000,41.669998,42.040001,31.053137,8432800
2014-09-29,41.740002,42.369999,39.610001,40.459999,29.886065,10124000
2014-10-06,40.500000,40.590000,38.099998,38.310001,28.297949,13139000
2014-10-13,38.130001,40.360001,35.820000,39.860001,29.442867,17122800
2014-10-20,39.700001,42.389999,39.520000,42.029999,31.045753,10444800
2014-10-27,42.000000,43.889999,39.310001,42.759998,31.584972,12188600
2014-11-03,42.759998,44.840000,42.119999,43.689999,32.271923,9909800
2014-11-10,43.680000,44.700001,42.360001,44.400002,32.796371,13766600
2014-11-17,44.360001,44.700001,37.110001,37.860001,27.965553,32531500
2014-11-24,37.730000,38.270000,36.880001,37.810001,28.140303,17530400
2014-12-01,37.619999,37.669998,35.150002,37.419998,27.850039,20955400
2014-12-08,37.099998,37.099998,32.259998,32.299999,24.039448,25916200
2014-12-15,32.610001,34.500000,31.809999,34.500000,25.676813,20503100
2014-12-22,36.480000,36.599998,33.189999,33.650002,25.044195,15598300
2014-12-29,33.529999,34.410000,32.900002,33.799999,25.155832,7761500
2015-01-05,33.520000,36.029999,32.090000,32.270000,24.017124,21000600
2015-01-12,32.549999,37.349998,31.690001,36.349998,27.053686,23385400
2015-01-19,36.330002,37.500000,35.209999,37.400002,27.835157,11458000
2015-01-26,37.389999,39.299999,35.060001,35.250000,26.235001,13611200
2015-02-02,35.110001,37.919998,34.520000,36.759998,27.358826,8771400
2015-02-09,36.540001,38.189999,36.520000,37.349998,27.797939,8366300
2015-02-16,37.349998,38.209999,36.599998,37.490002,27.902138,4474900
2015-02-23,37.939999,37.990002,36.689999,36.970001,27.515127,5523200
2015-03-02,36.970001,40.580002,36.970001,40.160000,29.889301,8069500
2015-03-09,40.119999,42.669998,39.060001,40.700001,30.291193,7864800
2015-03-16,40.730000,41.349998,40.160000,40.919998,30.733770,6352500
2015-03-23,41.070000,41.730000,37.139999,38.360001,28.811026,16752000
2015-03-30,38.400002,38.810001,37.220001,38.200001,28.690863,8742300
2015-04-06,38.000000,40.410000,37.680000,40.400002,30.343214,7645800
2015-04-13,40.400002,41.299999,39.459999,39.660000,29.787420,8657900
2015-04-20,39.790001,40.770000,39.599998,40.709999,30.576046,5401100
2015-04-27,40.730000,41.009998,38.419998,39.169998,29.419395,5148400
2015-05-04,39.310001,40.500000,38.470001,40.189999,30.185488,6187400
2015-05-11,40.090000,40.490002,38.520000,40.060001,30.087843,6056200
2015-05-18,40.099998,40.980000,39.680000,40.799999,30.643642,5594200
2015-05-25,40.689999,44.490002,39.400002,43.410000,32.603935,15577800
2015-06-01,43.740002,44.459999,42.410000,44.139999,33.152210,10951100
2015-06-08,44.020000,44.279999,42.689999,42.959999,32.265945,7688500
2015-06-15,42.869999,43.820000,41.970001,43.090000,32.629711,9767600
2015-06-22,43.250000,45.500000,43.009998,44.040001,33.349091,10239300
2015-06-29,43.730000,44.500000,42.759998,43.560001,32.985615,5168400
2015-07-06,43.119999,47.340000,42.970001,46.959999,35.560257,10571500
2015-07-13,47.209999,47.759998,46.180000,46.669998,35.340645,9592600
2015-07-20,46.500000,47.619999,45.330002,45.490002,34.447113,7214500
2015-07-27,45.400002,46.470001,44.730000,45.849998,34.719707,5836800
2015-08-03,45.980000,46.630001,44.509998,45.169998,34.204781,6309100
2015-08-10,45.880001,47.830002,44.630001,47.439999,35.923729,7278000
2015-08-17,47.439999,47.709999,44.639999,44.830002,33.947319,7991800
2015-08-24,41.860001,47.000000,38.660000,42.490002,32.175369,22176800
2015-08-31,42.270000,42.779999,40.709999,41.250000,31.236374,10965900
2015-09-07,41.970001,42.889999,40.759998,42.779999,32.677002,6594400
2015-09-14,42.840000,44.430000,42.230000,42.270000,32.287441,7835800
2015-09-21,42.720001,42.830002,40.450001,41.000000,31.317371,6470800
2015-09-28,40.840000,41.630001,39.660000,41.500000,31.699286,8987800
2015-10-05,41.599998,44.459999,41.529999,44.410000,33.922054,7113100
2015-10-12,44.279999,44.639999,42.730000,44.459999,33.960251,4094300
2015-10-19,44.459999,47.619999,44.009998,45.349998,34.640064,7323300
2015-10-26,45.369999,46.549999,43.549999,46.070000,35.190033,5484000
2015-11-02,46.029999,47.480000,45.570000,46.820000,35.762913,6598600
2015-11-09,46.770000,46.820000,37.070000,37.180000,28.399508,16324500
2015-11-16,37.000000,39.770000,36.900002,39.259998,29.988289,12301900
2015-11-23,33.139999,38.230000,33.000000,36.009998,27.505817,25547200
2015-11-30,35.560001,35.830002,32.189999,33.299999,25.435814,15518400
2015-12-07,33.200001,34.029999,29.940001,30.000000,23.153091,19007600
2015-12-14,30.000000,31.150000,27.900000,28.760000,22.196098,15544800
2015-12-21,28.530001,29.100000,28.049999,28.370001,21.895109,10131400
2015-12-28,28.370001,28.940001,28.030001,28.040001,21.640427,7500100
2016-01-04,27.040001,29.010000,27.010000,28.370001,21.895109,16865400
2016-01-11,28.330000,29.549999,24.850000,25.639999,19.788174,22044800
2016-01-18,25.959999,26.030001,24.330000,25.670000,19.811327,8902700
2016-01-25,25.600000,26.780001,24.910000,26.209999,20.228081,9933800
2016-02-01,26.200001,27.190001,24.750000,26.830000,20.706583,10397300
2016-02-08,26.549999,27.959999,26.139999,26.980000,20.822346,11663200
2016-02-15,27.330000,29.799999,26.889999,28.190001,21.756189,8002900
2016-02-22,28.530001,30.610001,28.260000,30.540001,23.569847,7772500
2016-02-29,30.440001,32.950001,29.160000,31.230000,24.102364,14673000
2016-03-07,31.030001,31.700001,29.809999,30.750000,24.003437,11421900
2016-03-14,30.760000,32.290001,29.969999,30.830000,24.065880,13913600
2016-03-21,30.920000,31.660000,29.610001,30.270000,23.628748,11991000
2016-03-28,28.950001,32.430000,28.400000,31.340000,24.463987,18800900
2016-04-04,31.389999,31.420000,29.000000,29.490000,23.019878,11340800
2016-04-11,29.740000,32.139999,29.709999,31.790001,24.815260,11328700
2016-04-18,31.860001,33.290001,31.629999,32.799999,25.603664,31000800
2016-04-25,32.680000,33.720001,32.369999,32.799999,25.603664,11152100
2016-05-02,32.810001,32.860001,29.370001,30.090000,23.488239,12261900
2016-05-09,30.100000,30.660000,28.410000,28.730000,22.426624,11315900
2016-05-16,28.760000,29.400000,27.520000,28.480000,22.231474,15432400
2016-05-23,28.610001,30.420000,27.650000,28.799999,22.481266,21125200
2016-05-30,28.889999,29.350000,28.309999,28.629999,22.348566,17835900
2016-06-06,28.270000,28.790001,26.160000,26.530001,20.709305,13615700
2016-06-13,26.450001,26.670000,25.350000,26.150000,20.679934,13932900
2016-06-20,26.450001,26.820000,25.260000,25.340000,20.039371,8998400
2016-06-27,25.309999,27.379999,25.180000,27.059999,21.399578,12918600
2016-07-04,27.030001,27.389999,25.730000,27.370001,21.644733,9006200
2016-07-11,28.110001,29.200001,27.980000,27.990000,22.135042,14008400
2016-07-18,28.000000,31.850000,27.870001,30.809999,24.365152,22878000
2016-07-25,30.520000,31.580000,30.049999,30.950001,24.475870,9975700
2016-08-01,30.969999,30.990000,28.570000,30.040001,23.756222,12487300
2016-08-08,30.139999,31.730000,29.500000,31.350000,24.792194,10665800
2016-08-15,31.309999,32.080002,30.500000,31.719999,25.084797,8524300
2016-08-22,32.000000,32.669998,28.690001,28.740000,22.728157,27888300
2016-08-29,28.750000,28.969999,27.969999,28.389999,22.451370,13877600
2016-09-05,28.379999,28.670000,27.170000,27.180000,21.494478,7674400
2016-09-12,27.379999,27.629999,26.690001,27.090000,21.706400,12419200
2016-09-19,27.389999,28.580000,27.389999,28.190001,22.587795,10039100
2016-09-26,28.110001,28.200001,27.129999,27.590000,22.107033,7231200
2016-10-03,27.590000,27.860001,26.299999,26.680000,21.377880,11805100
2016-10-10,26.840000,27.139999,25.110001,25.379999,20.336226,12005000
2016-10-17,25.320000,25.570000,24.450001,25.010000,20.039759,13901900
2016-10-24,25.370001,25.370001,23.690001,23.900000,19.150347,11681800
2016-10-31,23.950001,24.180000,20.100000,20.730000,16.610323,26940000
2016-11-07,21.000000,22.520000,20.500000,22.320000,17.884340,11227500
2016-11-14,22.440001,23.540001,22.190001,23.459999,18.797787,8823000
2016-11-21,23.530001,26.490000,23.160000,25.820000,20.688786,17667300
2016-11-28,26.000000,26.000000,24.129999,24.270000,19.446817,11342600
